RegionID,SizeRank,RegionName,RegionType,StateName,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31
102001,0,United States,country,,180194.0,183360.0,186694.0,189000.0,189000.0,184000.0,179000.0,174000.0,171633.0,168467.0,166800.0,165633.0,165669.0,168002.0,172202.0,176667.0,177667.0,174633.0,170267.0,166933.0,166933.0,168133.0,168100.0,167633.0,166133.0,167833.0,170667.0,176333.0,179000.0,177333.0,173000.0,169926.0,169226.0,167893.0,165418.0,162784.0,161951.0,163833.0,167833.0,170333.0,170667.0,166667.0,163300.0,160600.0,159600.0,157967.0,156333.0,156667.0,160917.0,167084.0,173751.0,177800.0,178633.0,175467.0,172133.0,170800.0,171467.0,169833.0,168167.0,169000.0,174000.0,181333.0,189000.0,195167.0,196167.0,191833.0,187000.0,183000.0,182967.0,180967.0,180300.0,179833.0,183167.0,188833.0,195667.0,199667.0,201167.0,196667.0,193000.0,189833.0,190167.0,188993.0,188703.0,190270.0,195277.0,202233.0,209167.0,213967.0,213933.0,209267.0,204300.0,201000.0,201633.0,201600.0,199933.0,199467.0,202833.0,210333.0,217500.0,221500.0,222333.0,219000.0,216667.0,215000.0,215000.0,213833.0,212167.0,212833.0,217000.0,223267.0,230267.0,233933.0,235000.0,231222.0,227889.0,226222.0,225833.0,225833.0,225833.0,228467.0,232633.0,237633.0,243167.0,245667.0,245000.0,240000.0,236666.0,235000.0,235000.0,234167.0,233167.0,234833.0,239667.0,247333.0,254000.0,258000.0,258000.0,254667.0,251667.0,250000.0,251167.0,251133.0,251767.0,253933.0,257967.0,260333.0,263667.0,269667.0,278333.0,284000.0,287300.0,288967.0,289600.0,287467.0,287467.0,292167.0,302667.0,312667.0,321667.0,326667.0,328667.0,327000.0,325667.0,327000.0,328177.0,327510.0,329143.0,336300.0,349967.0,361667.0,368333.0,365000.0,358333.0,350000.0,344333.0,337667.0,331000.0,325667.0,326167.0,332833.0,342167.0,353333.0,363051.0,369384.0
394913,1,"New York, NY",msa,NY,404667.0,405333.0,408667.0,414000.0,420800.0,420133.0,408467.0,394333.0,385000.0,378333.0,373333.0,368333.0,365067.0,364733.0,366400.0,374667.0,379333.0,381206.0,375872.0,372372.0,368833.0,369917.0,370750.0,372417.0,368917.0,367250.0,370583.0,383000.0,392667.0,394333.0,387667.0,379500.0,373500.0,368132.0,367298.0,363298.0,361667.0,359000.0,364000.0,373000.0,376667.0,378333.0,366667.0,355000.0,345000.0,341567.0,340567.0,338900.0,340667.0,347167.0,357833.0,367833.0,373208.0,370875.0,362542.0,355000.0,350667.0,349000.0,345000.0,341000.0,339333.0,347667.0,362667.0,379333.0,388333.0,385000.0,376000.0,366000.0,361000.0,360867.0,359342.0,357675.0,355142.0,358333.0,370000.0,384667.0,396333.0,393000.0,383000.0,372842.0,369975.0,371975.0,370467.0,369000.0,365667.0,371567.0,380900.0,392567.0,400000.0,396667.0,388333.0,378333.0,375917.0,375917.0,374250.0,370000.0,370625.0,374792.0,386458.0,397500.0,405000.0,402500.0,392500.0,385833.0,381667.0,383333.0,381667.0,381667.0,385000.0,391667.0,405833.0,417167.0,425500.0,420333.0,410667.0,402300.0,398633.0,398300.0,395000.0,396333.0,400000.0,408975.0,421308.0,431225.0,438583.0,432800.0,423717.0,415717.0,410500.0,410000.0,410000.0,410263.0,411597.0,414930.0,426000.0,434667.0,440667.0,436333.0,431167.0,425167.0,426000.0,427500.0,426500.0,426333.0,429667.0,437333.0,446667.0,453000.0,464667.0,474667.0,485333.0,491667.0,493667.0,495000.0,495333.0,496667.0,502667.0,509333.0,524667.0,537000.0,547000.0,545383.0,538717.0,532050.0,530000.0,531000.0,531000.0,534000.0,540000.0,555000.0,575000.0,591333.0,599333.0,591333.0,574667.0,558333.0,548333.0,545000.0,541667.0,541967.0,551300.0,571300.0,596000.0,616667.0
753899,2,"Los Angeles, CA",msa,CA,538833.0,530000.0,526167.0,512833.0,502167.0,484333.0,472333.0,454667.0,444667.0,426667.0,423333.0,416667.0,416667.0,420000.0,433333.0,444667.0,446333.0,444667.0,440000.0,436667.0,428333.0,423333.0,416083.0,416083.0,417417.0,426333.0,427000.0,431833.0,430000.0,431750.0,423917.0,419083.0,411667.0,406667.0,400333.0,401667.0,407583.0,413917.0,415183.0,417600.0,414600.0,410333.0,397917.0,389583.0,381250.0,377000.0,374333.0,381000.0,394333.0,406667.0,413333.0,416667.0,420000.0,419667.0,419667.0,421333.0,426667.0,425000.0,426667.0,438000.0,466000.0,489333.0,505833.0,511167.0,514500.0,510000.0,503333.0,498333.0,500000.0,497500.0,500500.0,505500.0,518000.0,530000.0,538000.0,546333.0,549667.0,546667.0,543333.0,536667.0,533333.0,528333.0,531667.0,538417.0,552583.0,560917.0,568167.0,570667.0,571500.0,567500.0,560833.0,559833.0,559833.0,561500.0,560333.0,567083.0,578750.0,595750.0,607333.0,610000.0,611000.0,606000.0,606667.0,601333.0,598000.0,596000.0,596333.0,604667.0,615000.0,630000.0,641167.0,647833.0,647833.0,645667.0,639000.0,637333.0,636667.0,635500.0,642167.0,652167.0,666667.0,678333.0,685000.0,690333.0,687000.0,682000.0,676667.0,670667.0,660667.0,652333.0,650000.0,660000.0,673333.0,681667.0,689667.0,698000.0,699333.0,698000.0,689667.0,688333.0,688500.0,690167.0,698500.0,708333.0,712083.0,708750.0,710083.0,731333.0,758000.0,773333.0,776667.0,771667.0,768333.0,768333.0,780000.0,798333.0,820000.0,836667.0,850000.0,854333.0,856333.0,853000.0,852000.0,850000.0,856000.0,857667.0,870083.0,887417.0,919083.0,940167.0,943500.0,926500.0,906333.0,888000.0,876667.0,865667.0,854000.0,844000.0,840500.0,848833.0,860500.0,878000.0,894667.0,911333.0
394463,3,"Chicago, IL",msa,IL,233567.0,238400.0,243000.0,248000.0,250500.0,241667.0,235000.0,224333.0,221000.0,212667.0,209167.0,207500.0,209250.0,211750.0,216750.0,221167.0,222833.0,218000.0,211833.0,204333.0,199833.0,197000.0,193500.0,194833.0,196000.0,202667.0,209000.0,214283.0,221117.0,212783.0,207500.0,196667.0,195333.0,194000.0,192000.0,190000.0,187000.0,187333.0,194250.0,200250.0,204917.0,196333.0,186333.0,175000.0,170000.0,165417.0,162083.0,163750.0,171667.0,181667.0,195000.0,200000.0,200000.0,191333.0,180667.0,175667.0,171000.0,170000.0,165833.0,168500.0,176833.0,188667.0,202650.0,212650.0,217317.0,210333.0,202000.0,194667.0,191667.0,188333.0,184333.0,184597.0,191597.0,204013.0,217083.0,223417.0,226083.0,219417.0,212750.0,203333.0,197650.0,193317.0,191650.0,197333.0,206133.0,217800.0,226133.0,230000.0,230000.0,223333.0,216667.0,210333.0,207579.0,203913.0,200246.0,202125.0,211625.0,224958.0,235825.0,239325.0,238325.0,229333.0,222500.0,216167.0,215000.0,214167.0,214833.0,220000.0,228000.0,237333.0,245667.0,248333.0,247167.0,238833.0,231167.0,227333.0,225667.0,226000.0,226667.0,230667.0,239333.0,247333.0,256667.0,256333.0,253667.0,244500.0,237833.0,234167.0,231167.0,230833.0,230167.0,235333.0,242842.0,251675.0,258675.0,260833.0,257667.0,249333.0,243333.0,240333.0,240300.0,238633.0,239133.0,245667.0,255667.0,260804.0,261638.0,264971.0,272333.0,276667.0,276000.0,272667.0,269333.0,266667.0,266000.0,272667.0,284342.0,298008.0,306342.0,306333.0,300167.0,290167.0,283500.0,280000.0,278333.0,276667.0,276333.0,282083.0,293750.0,305750.0,316667.0,316667.0,311667.0,300000.0,290833.0,284167.0,279167.0,276000.0,275667.0,283333.0,294000.0,307333.0,319250.0,326250.0
394514,4,"Dallas, TX",msa,TX,142692.0,147025.0,149692.0,153000.0,153000.0,148333.0,143667.0,138333.0,136167.0,132167.0,133333.0,133833.0,137833.0,142000.0,148333.0,153000.0,153000.0,149333.0,145000.0,141633.0,139800.0,136133.0,136333.0,138500.0,144833.0,148000.0,150833.0,152833.0,154333.0,150833.0,146333.0,141833.0,142500.0,140833.0,140500.0,138800.0,140800.0,144100.0,148467.0,151958.0,152825.0,150125.0,146133.0,141300.0,141083.0,139583.0,141250.0,144250.0,150417.0,156967.0,160883.0,163883.0,163000.0,161000.0,157050.0,155050.0,154050.0,152000.0,152333.0,155333.0,164667.0,173000.0,179000.0,182367.0,182367.0,179367.0,174667.0,170333.0,169000.0,165667.0,167042.0,169875.0,176875.0,182167.0,187833.0,191792.0,192792.0,188625.0,185333.0,183633.0,185167.0,184400.0,185267.0,187733.0,195833.0,205000.0,213107.0,214773.0,213107.0,206667.0,203333.0,199333.0,200633.0,198967.0,201300.0,205000.0,213300.0,222300.0,229633.0,232167.0,231467.0,227133.0,225772.0,224972.0,226112.0,226474.0,227941.0,231800.0,238633.0,245500.0,250833.0,252500.0,251667.0,246833.0,243925.0,241592.0,243925.0,242333.0,244667.0,248833.0,256667.0,263333.0,268333.0,270833.0,267500.0,260000.0,254167.0,250800.0,251013.0,248313.0,248347.0,251300.0,259000.0,267333.0,272817.0,275817.0,274791.0,270308.0,267308.0,263333.0,264417.0,263083.0,265083.0,267333.0,274500.0,277500.0,281667.0,287167.0,294500.0,298000.0,298333.0,299333.0,300000.0,296667.0,301333.0,309667.0,324667.0,337333.0,349000.0,356750.0,357750.0,354750.0,354000.0,355663.0,359997.0,361330.0,366333.0,375333.0,395333.0,413667.0,425000.0,422333.0,412333.0,401500.0,393500.0,385833.0,376667.0,367333.0,366667.0,370000.0,380000.0,388333.0,400000.0,406667.0
394692,5,"Houston, TX",msa,TX,144467.0,145967.0,149633.0,152833.0,154000.0,152333.0,145575.0,137408.0,131642.0,128700.0,129200.0,131633.0,138333.0,145250.0,151917.0,156250.0,158667.0,155833.0,150667.0,146300.0,142800.0,141250.0,140550.0,142883.0,145733.0,147467.0,148967.0,151167.0,152500.0,151333.0,148000.0,145500.0,145833.0,142167.0,143333.0,140000.0,143967.0,144633.0,149633.0,152450.0,152450.0,149117.0,146333.0,143667.0,144333.0,139667.0,137567.0,138663.0,145880.0,153947.0,158851.0,162334.0,160634.0,156134.0,152833.0,152900.0,154067.0,150000.0,149083.0,150783.0,160783.0,168033.0,176017.0,179301.0,180692.0,176675.0,172558.0,169265.0,168598.0,167765.0,168000.0,169333.0,174417.0,179733.0,185033.0,188283.0,191008.0,189375.0,186042.0,182000.0,183667.0,183417.0,184583.0,186250.0,191500.0,198667.0,202833.0,206167.0,204167.0,198333.0,193000.0,188000.0,189333.0,188833.0,189833.0,190165.0,195165.0,202498.0,209167.0,213333.0,213333.0,209667.0,204667.0,203000.0,204167.0,202500.0,200833.0,202667.0,209000.0,216667.0,221167.0,222833.0,221817.0,218983.0,215983.0,213315.0,210648.0,208648.0,209250.0,212583.0,220917.0,226333.0,230333.0,231333.0,229667.0,225633.0,221633.0,219933.0,220800.0,218187.0,217553.0,219387.0,226500.0,234167.0,239800.0,241633.0,240467.0,235500.0,231167.0,227333.0,229833.0,228833.0,230167.0,230333.0,235967.0,238300.0,242300.0,250058.0,257725.0,259392.0,258333.0,260000.0,264000.0,263333.0,266667.0,274333.0,286667.0,296667.0,304333.0,308500.0,308500.0,303500.0,301000.0,302667.0,307333.0,308000.0,311667.0,316000.0,328667.0,339500.0,348500.0,350167.0,344000.0,337917.0,329583.0,324000.0,317750.0,311083.0,310000.0,311667.0,320000.0,326667.0,335000.0,340000.0
395209,6,"Washington, DC",msa,VA,375000.0,381667.0,390000.0,393333.0,386667.0,365000.0,344125.0,324125.0,319379.0,314130.0,309130.0,305876.0,306667.0,315667.0,327000.0,339000.0,343333.0,335000.0,320667.0,309667.0,304667.0,298033.0,295533.0,293867.0,303167.0,311667.0,326633.0,343300.0,346600.0,343550.0,334883.0,335750.0,336833.0,325500.0,318175.0,315630.0,328963.0,343788.0,358667.0,365333.0,365333.0,350000.0,336667.0,325333.0,321167.0,316167.0,310500.0,319500.0,334500.0,357500.0,374667.0,381333.0,377500.0,363833.0,353167.0,347667.0,345000.0,342333.0,340667.0,346667.0,363333.0,382333.0,400667.0,405667.0,402000.0,387000.0,375333.0,368000.0,366333.0,365333.0,361967.0,365300.0,374633.0,391333.0,406333.0,412000.0,407333.0,390667.0,380667.0,372333.0,377300.0,373967.0,375633.0,374000.0,385000.0,398333.0,407700.0,407367.0,398367.0,388333.0,380333.0,377417.0,374750.0,371750.0,367667.0,371000.0,382333.0,396667.0,408317.0,409983.0,406617.0,393300.0,384300.0,377967.0,379600.0,376933.0,374633.0,377667.0,392667.0,408483.0,420450.0,420117.0,414633.0,401333.0,391667.0,389083.0,390750.0,389416.0,385333.0,394150.0,408817.0,422983.0,427833.0,427833.0,426967.0,416967.0,410300.0,405000.0,409667.0,409667.0,409997.0,413330.0,424997.0,436667.0,445000.0,445000.0,441667.0,428333.0,422583.0,420217.0,425617.0,421367.0,421233.0,430417.0,449458.0,460292.0,462375.0,469583.0,474583.0,471750.0,458833.0,449000.0,446833.0,443467.0,441800.0,450133.0,468800.0,490300.0,503633.0,505000.0,499333.0,487667.0,482667.0,478333.0,477000.0,465333.0,463667.0,476667.0,508333.0,535333.0,545667.0,539000.0,525333.0,506667.0,496667.0,490000.0,485000.0,473333.0,476667.0,490000.0,516667.0,538333.0,555000.0,561667.0
394974,7,"Philadelphia, PA",msa,PA,211333.0,217733.0,223567.0,231067.0,235000.0,230833.0,223167.0,213567.0,208567.0,204233.0,201300.0,200300.0,202300.0,208000.0,217300.0,223967.0,226300.0,220633.0,214300.0,207933.0,205300.0,207300.0,207000.0,207000.0,207000.0,210000.0,219000.0,225000.0,230667.0,226667.0,220000.0,213333.0,209333.0,209333.0,206000.0,202833.0,199500.0,202833.0,211842.0,220142.0,223475.0,217633.0,209333.0,202667.0,200000.0,200000.0,196667.0,195000.0,197667.0,207333.0,219000.0,226333.0,228667.0,223667.0,215667.0,211333.0,209667.0,207650.0,200983.0,200967.0,205983.0,216025.0,226042.0,234375.0,238333.0,230667.0,220667.0,213000.0,211333.0,209667.0,204000.0,200372.0,202038.0,211788.0,224750.0,234750.0,237333.0,230000.0,221667.0,217000.0,215000.0,213333.0,206911.0,206244.0,207877.0,217933.0,227933.0,234633.0,235667.0,230000.0,224167.0,216833.0,212400.0,209683.0,206350.0,205450.0,207333.0,217333.0,230000.0,238333.0,240000.0,233333.0,226667.0,221667.0,220000.0,216667.0,211667.0,211633.0,216633.0,226633.0,236667.0,244167.0,244833.0,236833.0,229333.0,226167.0,226333.0,224590.0,220423.0,220556.0,222633.0,229967.0,238000.0,246000.0,250333.0,245000.0,238300.0,233300.0,231633.0,229946.0,227030.0,229030.0,234750.0,242667.0,254000.0,262000.0,267000.0,260333.0,253333.0,248333.0,247333.0,247333.0,244167.0,246867.0,256867.0,265033.0,270667.0,275333.0,283667.0,287000.0,281983.0,276983.0,274561.0,273244.0,269327.0,268417.0,271750.0,280667.0,295000.0,306667.0,314000.0,308000.0,300667.0,295000.0,291000.0,288333.0,282500.0,285833.0,294167.0,311667.0,330000.0,340000.0,341667.0,333333.0,325333.0,320300.0,316967.0,313300.0,307833.0,309500.0,314833.0,327000.0,342000.0,355000.0
394856,8,"Miami, FL",msa,FL,290667.0,290667.0,293000.0,291833.0,290167.0,277833.0,267333.0,252333.0,245000.0,235000.0,230000.0,225167.0,222167.0,221083.0,222583.0,226417.0,224833.0,218167.0,211667.0,206000.0,204646.0,198646.0,196980.0,196667.0,199333.0,200967.0,199300.0,199967.0,200000.0,199597.0,199597.0,196263.0,193333.0,188333.0,186667.0,185000.0,185000.0,189000.0,194000.0,194250.0,190250.0,182043.0,180127.0,176793.0,176800.0,173883.0,173883.0,173750.0,178333.0,183333.0,191000.0,194333.0,196000.0,193333.0,193333.0,193333.0,196333.0,194667.0,194667.0,201667.0,214667.0,226333.0,233000.0,236667.0,240600.0,237267.0,232933.0,230667.0,232333.0,234000.0,233000.0,236333.0,242333.0,251667.0,258750.0,263717.0,261717.0,257300.0,254000.0,252667.0,254000.0,254000.0,256333.0,259000.0,261333.0,265667.0,269000.0,272333.0,273000.0,269667.0,267333.0,265667.0,267333.0,266500.0,267500.0,269000.0,273167.0,276833.0,283667.0,287000.0,288333.0,286667.0,286667.0,285000.0,283333.0,283000.0,284667.0,289000.0,293347.0,298347.0,303013.0,307000.0,310333.0,309667.0,305000.0,303333.0,301983.0,305983.0,307317.0,312000.0,314667.0,318333.0,321667.0,323333.0,323333.0,320000.0,321667.0,323333.0,323333.0,320333.0,318650.0,320317.0,323317.0,326667.0,330000.0,333667.0,334667.0,334667.0,334333.0,335000.0,336667.0,338333.0,340663.0,343297.0,346597.0,347600.0,348300.0,354167.0,362167.0,368833.0,372667.0,376000.0,379333.0,379667.0,381667.0,389167.0,402500.0,414167.0,425000.0,430000.0,433333.0,430000.0,428333.0,433333.0,441667.0,448333.0,456667.0,468333.0,485333.0,502000.0,513667.0,520000.0,513333.0,506667.0,500000.0,500000.0,493333.0,493300.0,496633.0,510967.0,525083.0,538417.0,552417.0,554833.0
394347,9,"Atlanta, GA",msa,GA,173933.0,177767.0,181767.0,182500.0,178667.0,169333.0,162000.0,153250.0,150125.0,146125.0,146208.0,145333.0,145341.0,148325.0,152658.0,158983.0,159667.0,156333.0,151667.0,149833.0,144833.0,138167.0,132667.0,132650.0,138650.0,144283.0,146967.0,145933.0,140417.0,135067.0,127642.0,125192.0,126208.0,127000.0,124333.0,120667.0,119000.0,122300.0,126633.0,130300.0,134000.0,134167.0,133167.0,129858.0,125845.0,123145.0,121786.0,126667.0,137533.0,148700.0,157967.0,162117.0,159283.0,154550.0,146233.0,144233.0,144667.0,143667.0,145667.0,152000.0,164667.0,178167.0,186500.0,193133.0,190217.0,182217.0,173417.0,166667.0,166667.0,164500.0,165000.0,167333.0,175625.0,186292.0,195225.0,199267.0,195933.0,187300.0,178467.0,174133.0,173693.0,173084.0,174401.0,178208.0,186617.0,199633.0,207167.0,211200.0,203825.0,196635.0,187635.0,185343.0,186000.0,186333.0,186000.0,187333.0,195000.0,204333.0,210000.0,212012.0,206679.0,199012.0,191667.0,190667.0,191000.0,189798.0,188465.0,193465.0,202750.0,211383.0,218050.0,220500.0,220200.0,215167.0,211633.0,209967.0,211667.0,211667.0,214667.0,218333.0,227000.0,234667.0,241000.0,241667.0,237633.0,232633.0,229300.0,227667.0,226333.0,223847.0,223613.0,227780.0,235233.0,244467.0,251123.0,255657.0,254389.0,249899.0,244749.0,243683.0,244967.0,244617.0,246283.0,251000.0,261000.0,262667.0,264667.0,268000.0,277667.0,281333.0,283000.0,282542.0,282542.0,280875.0,283633.0,293633.0,308633.0,323048.0,335215.0,342548.0,342833.0,339667.0,340000.0,345000.0,349333.0,348000.0,349667.0,354800.0,368467.0,383467.0,395333.0,398667.0,391967.0,383267.0,373267.0,364967.0,356667.0,349133.0,348692.0,354008.0,364875.0,375317.0,386633.0,393283.0
394404,10,"Boston, MA",msa,MA,344500.0,355000.0,365000.0,375000.0,378895.0,362229.0,345229.0,328000.0,323167.0,320167.0,315167.0,310000.0,309667.0,314667.0,331333.0,341633.0,349967.0,339967.0,328333.0,316667.0,323333.0,328333.0,329333.0,323167.0,323167.0,329833.0,351000.0,369333.0,383333.0,366667.0,349333.0,335167.0,331833.0,327500.0,315000.0,315000.0,317833.0,332000.0,345707.0,361357.0,367191.0,358150.0,336333.0,324667.0,315000.0,315000.0,303333.0,306667.0,310333.0,327000.0,347000.0,361667.0,369000.0,350083.0,336083.0,325417.0,326000.0,325000.0,320000.0,316667.0,324667.0,337167.0,360500.0,374167.0,383300.0,371633.0,358300.0,348000.0,348667.0,352667.0,346000.0,343667.0,341050.0,355500.0,373833.0,389450.0,394883.0,378550.0,363550.0,353050.0,357517.0,363850.0,361467.0,356667.0,358000.0,370722.0,391097.0,403097.0,409042.0,396833.0,380167.0,372833.0,373000.0,379333.0,368000.0,365900.0,370233.0,390233.0,410667.0,421667.0,424667.0,413000.0,398000.0,392083.0,391750.0,397417.0,392000.0,394833.0,399167.0,412500.0,430000.0,440000.0,444967.0,432300.0,425633.0,422333.0,425000.0,426667.0,420150.0,420139.0,428472.0,448056.0,469733.0,481067.0,483582.0,466249.0,450010.0,440761.0,438094.0,441333.0,436250.0,441500.0,446517.0,465267.0,480683.0,492017.0,490350.0,479650.0,466527.0,458193.0,460893.0,466000.0,466000.0,473333.0,488333.0,501667.0,513333.0,520833.0,538250.0,546583.0,545750.0,540500.0,536167.0,537833.0,535667.0,543417.0,563417.0,590083.0,620000.0,630000.0,634000.0,617333.0,605167.0,601167.0,601500.0,602333.0,592333.0,602000.0,625000.0,665000.0,696667.0,703333.0,696667.0,670833.0,650833.0,637500.0,625333.0,617000.0,600333.0,611667.0,635000.0,675000.0,706333.0,729667.0
394976,11,"Phoenix, AZ",msa,AZ,230333.0,231167.0,231167.0,226333.0,220467.0,210967.0,207133.0,198833.0,189667.0,176333.0,169633.0,164967.0,164133.0,162167.0,162167.0,160833.0,156263.0,153930.0,149763.0,148167.0,145492.0,143492.0,142825.0,143166.0,145666.0,147166.0,146833.0,144333.0,140167.0,138133.0,137550.0,137383.0,136083.0,134233.0,133233.0,131567.0,130667.0,129000.0,128667.0,126967.0,126267.0,124267.0,123300.0,123633.0,125267.0,127933.0,130067.0,134100.0,140733.0,148967.0,155117.0,156817.0,157725.0,158241.0,159908.0,162667.0,164333.0,166000.0,166667.0,171667.0,178000.0,184333.0,188667.0,192333.0,192333.0,191333.0,190333.0,190667.0,192667.0,192833.0,192833.0,193150.0,194983.0,198200.0,200217.0,200883.0,201667.0,199333.0,199158.0,196825.0,199825.0,200000.0,203333.0,204000.0,207333.0,211500.0,215167.0,217500.0,216667.0,216000.0,216133.0,216783.0,219450.0,220317.0,221333.0,220333.0,223510.0,227677.0,232010.0,231317.0,232117.0,232450.0,234933.0,234300.0,233633.0,232667.0,233000.0,234333.0,236500.0,240833.0,245000.0,247383.0,248050.0,247217.0,248667.0,249000.0,250667.0,251667.0,255000.0,257667.0,260000.0,263000.0,267667.0,271000.0,271333.0,270000.0,269167.0,269167.0,269167.0,270000.0,269992.0,271658.0,274325.0,279333.0,282667.0,285000.0,286000.0,287500.0,289333.0,290000.0,291833.0,295000.0,300000.0,305000.0,306667.0,306000.0,307667.0,314000.0,323000.0,329667.0,335333.0,338667.0,340333.0,343500.0,351833.0,363500.0,375667.0,389000.0,402667.0,413667.0,420933.0,426666.0,432500.0,436900.0,440833.0,445000.0,454000.0,466333.0,479667.0,494000.0,500000.0,498333.0,484333.0,470167.0,459833.0,448833.0,437200.0,427917.0,424583.0,428976.0,434926.0,443259.0,453000.0,456167.0
395057,12,"San Francisco, CA",msa,CA,560000.0,550167.0,531833.0,516833.0,485000.0,448333.0,405000.0,370000.0,343333.0,312000.0,295000.0,285000.0,298000.0,318333.0,355000.0,381650.0,394983.0,396317.0,396000.0,401000.0,398000.0,381167.0,369500.0,366167.0,383333.0,406667.0,426067.0,441400.0,434733.0,422167.0,408500.0,394833.0,389833.0,368167.0,357833.0,352667.0,364333.0,379667.0,394667.0,402667.0,401333.0,387000.0,376333.0,369000.0,361667.0,347000.0,332667.0,339333.0,366667.0,408317.0,435317.0,452233.0,445083.0,437083.0,428500.0,432333.0,438333.0,425833.0,418500.0,431833.0,490833.0,548833.0,590500.0,600667.0,591667.0,573333.0,557000.0,555333.0,546833.0,533167.0,523833.0,542333.0,580667.0,611667.0,627333.0,632333.0,634000.0,625000.0,615000.0,601667.0,591667.0,569750.0,568500.0,588500.0,628750.0,659333.0,671000.0,671000.0,663333.0,649667.0,636333.0,637088.0,632421.0,623254.0,608333.0,619032.0,653115.0,687615.0,716417.0,721333.0,702667.0,674833.0,655000.0,661333.0,661333.0,651333.0,647333.0,670667.0,725650.0,761650.0,776650.0,766667.0,754825.0,736492.0,762825.0,803333.0,834333.0,803750.0,791750.0,824083.0,885000.0,926667.0,943333.0,940000.0,920000.0,895000.0,891667.0,886667.0,870000.0,833333.0,825000.0,846667.0,895000.0,927000.0,940333.0,925333.0,900000.0,877500.0,880833.0,887500.0,891667.0,857000.0,847000.0,863667.0,903333.0,921667.0,940000.0,973333.0,1006667.0,1019083.0,1014083.0,1015417.0,1003000.0,996333.0,1006667.0,1065333.0,1155333.0,1225333.0,1262000.0,1250333.0,1233667.0,1211667.0,1203333.0,1200000.0,1166667.0,1133333.0,1150000.0,1211667.0,1311667.0,1368333.0,1377667.0,1327667.0,1247667.0,1197333.0,1170667.0,1160667.0,1126429.0,1061763.0,1012763.0,1043000.0,1118250.0,1184167.0,1226000.0,1225417.0
